date,crime_rate,state
2017-10-01,287.42,Alaska
2017-11-01,250.61,Alaska
2017-12-01,262.29,Alaska
2018-01-01,297.24,Alaska
2018-02-01,259.63,Alaska
2018-03-01,270.94,Alaska
2018-04-01,273.39,Alaska
2018-05-01,279.12,Alaska
2018-06-01,299.29,Alaska
2018-07-01,314.41,Alaska
2018-08-01,309.64,Alaska
2018-09-01,302.42,Alaska
2018-10-01,272.71,Alaska
2018-11-01,233.32,Alaska
2018-12-01,216.15,Alaska
2019-01-01,234.82,Alaska
2019-02-01,191.68,Alaska
2019-03-01,217.78,Alaska
2019-04-01,232.76,Alaska
2019-05-01,281.12,Alaska
2019-06-01,285.8,Alaska
2019-07-01,295.55,Alaska
2019-08-01,278.65,Alaska
2019-09-01,263.67,Alaska
2019-10-01,241.69,Alaska
2019-11-01,231.52,Alaska
2019-12-01,195.39,Alaska
2020-01-01,201.23,Alaska
2020-02-01,186.93,Alaska
2020-03-01,180.75,Alaska
2020-04-01,172.5,Alaska
2020-05-01,182.81,Alaska
2020-06-01,188.31,Alaska
2020-07-01,192.57,Alaska
2020-08-01,209.89,Alaska
2020-09-01,210.85,Alaska
2020-10-01,221.84,Alaska
2020-11-01,158.62,Alaska
2020-12-01,168.51,Alaska
2021-01-01,91.26,Alaska
2021-02-01,84.93,Alaska
2021-03-01,88.34,Alaska
2021-04-01,81.04,Alaska
2021-05-01,113.89,Alaska
2021-06-01,119.0,Alaska
2021-07-01,141.15,Alaska
2021-08-01,124.36,Alaska
2021-09-01,110.49,Alaska
2021-10-01,108.54,Alaska
2021-11-01,89.8,Alaska
2021-12-01,82.74,Alaska
2022-01-01,131.88,Alaska
2022-02-01,129.14,Alaska
2022-03-01,149.71,Alaska
2022-04-01,146.14,Alaska
2022-05-01,161.52,Alaska
2022-06-01,164.41,Alaska
2022-07-01,181.58,Alaska
2022-08-01,185.01,Alaska
2022-09-01,164.41,Alaska
2022-10-01,150.12,Alaska
2022-11-01,145.32,Alaska
2022-12-01,139.55,Alaska
2023-01-01,155.86,Alaska
2023-02-01,142.27,Alaska
2023-03-01,166.85,Alaska
2023-04-01,154.49,Alaska
2023-05-01,164.1,Alaska
2023-06-01,175.91,Alaska
2023-07-01,199.81,Alaska
2023-08-01,183.6,Alaska
2023-09-01,185.94,Alaska
2023-10-01,153.53,Alaska
2023-11-01,114.53,Alaska
2023-12-01,112.33,Alaska
2024-01-01,,Alaska
2024-02-01,,Alaska
2024-03-01,,Alaska
2024-04-01,,Alaska
2024-05-01,,Alaska
2024-06-01,,Alaska
2024-07-01,,Alaska
2024-08-01,,Alaska
2024-09-01,,Alaska
2024-10-01,,Alaska
1985-01-01,549.01,Arizona
1985-02-01,488.84,Arizona
1985-03-01,548.51,Arizona
1985-04-01,517.79,Arizona
1985-05-01,516.07,Arizona
1985-06-01,505.16,Arizona
1985-07-01,580.42,Arizona
1985-08-01,593.21,Arizona
1985-09-01,572.87,Arizona
1985-10-01,580.64,Arizona
1985-11-01,533.35,Arizona
1985-12-01,581.21,Arizona
1986-01-01,572.94,Arizona
1986-02-01,543.89,Arizona
1986-03-01,598.29,Arizona
1986-04-01,560.14,Arizona
1986-05-01,566.25,Arizona
1986-06-01,549.08,Arizona
1986-07-01,578.53,Arizona
1986-08-01,602.99,Arizona
1986-09-01,560.54,Arizona
1986-10-01,554.7,Arizona
1986-11-01,529.2,Arizona
1986-12-01,562.11,Arizona
1987-01-01,549.23,Arizona
1987-02-01,525.05,Arizona
1987-03-01,585.34,Arizona
1987-04-01,550.97,Arizona
1987-05-01,540.41,Arizona
1987-06-01,528.75,Arizona
1987-07-01,545.11,Arizona
1987-08-01,570.37,Arizona
1987-09-01,558.59,Arizona
1987-10-01,577.92,Arizona
1987-11-01,555.33,Arizona
1987-12-01,606.63,Arizona
1988-01-01,577.04,Arizona
1988-02-01,558.37,Arizona
1988-03-01,583.99,Arizona
1988-04-01,533.98,Arizona
1988-05-01,559.26,Arizona
1988-06-01,543.58,Arizona
1988-07-01,590.02,Arizona
1988-08-01,621.91,Arizona
1988-09-01,605.05,Arizona
1988-10-01,606.77,Arizona
1988-11-01,590.98,Arizona
1988-12-01,632.2,Arizona
1989-01-01,604.81,Arizona
1989-02-01,582.08,Arizona
1989-03-01,633.63,Arizona
1989-04-01,602.83,Arizona
1989-05-01,635.88,Arizona
1989-06-01,606.8,Arizona
1989-07-01,639.7,Arizona
1989-08-01,691.95,Arizona
1989-09-01,638.59,Arizona
1989-10-01,685.11,Arizona
1989-11-01,584.74,Arizona
1989-12-01,604.01,Arizona
1990-01-01,642.51,Arizona
1990-02-01,607.89,Arizona
1990-03-01,640.29,Arizona
1990-04-01,614.21,Arizona
1990-05-01,613.28,Arizona
1990-06-01,581.8,Arizona
1990-07-01,620.21,Arizona
1990-08-01,641.28,Arizona
1990-09-01,594.05,Arizona
1990-10-01,615.19,Arizona
1990-11-01,578.26,Arizona
1990-12-01,600.49,Arizona
1991-01-01,571.51,Arizona
1991-02-01,563.85,Arizona
1991-03-01,591.96,Arizona
1991-04-01,554.64,Arizona
1991-05-01,557.12,Arizona
1991-06-01,555.73,Arizona
1991-07-01,583.95,Arizona
1991-08-01,604.25,Arizona
1991-09-01,566.26,Arizona
1991-10-01,577.14,Arizona
1991-11-01,543.46,Arizona
1991-12-01,576.38,Arizona
1992-01-01,544.07,Arizona
1992-02-01,516.29,Arizona
1992-03-01,536.73,Arizona
1992-04-01,516.67,Arizona
1992-05-01,521.21,Arizona
1992-06-01,511.39,Arizona
1992-07-01,548.34,Arizona
1992-08-01,562.69,Arizona
1992-09-01,542.09,Arizona
1992-10-01,553.07,Arizona
1992-11-01,526.04,Arizona
1992-12-01,559.02,Arizona
1993-01-01,551.61,Arizona
1993-02-01,479.81,Arizona
1993-03-01,547.19,Arizona
1993-04-01,548.68,Arizona
1993-05-01,550.02,Arizona
1993-06-01,564.6,Arizona
1993-07-01,593.23,Arizona
1993-08-01,582.42,Arizona
1993-09-01,573.3,Arizona
1993-10-01,609.67,Arizona
1993-11-01,585.08,Arizona
1993-12-01,600.28,Arizona
1994-01-01,580.04,Arizona
1994-02-01,544.67,Arizona
1994-03-01,576.31,Arizona
1994-04-01,548.03,Arizona
1994-05-01,554.05,Arizona
1994-06-01,564.31,Arizona
1994-07-01,583.84,Arizona
1994-08-01,611.08,Arizona
1994-09-01,576.52,Arizona
1994-10-01,612.71,Arizona
1994-11-01,583.01,Arizona
1994-12-01,978.16,Arizona
1995-01-01,646.93,Arizona
1995-02-01,584.0,Arizona
1995-03-01,642.16,Arizona
1995-04-01,587.74,Arizona
1995-05-01,615.6,Arizona
1995-06-01,611.34,Arizona
1995-07-01,633.31,Arizona
1995-08-01,664.77,Arizona
1995-09-01,669.62,Arizona
1995-10-01,701.74,Arizona
1995-11-01,665.16,Arizona
1995-12-01,633.16,Arizona
1996-01-01,581.17,Arizona
1996-02-01,549.42,Arizona
1996-03-01,549.6,Arizona
1996-04-01,524.53,Arizona
1996-05-01,527.08,Arizona
1996-06-01,503.07,Arizona
1996-07-01,536.9,Arizona
1996-08-01,553.65,Arizona
1996-09-01,552.09,Arizona
1996-10-01,596.28,Arizona
1996-11-01,536.82,Arizona
1996-12-01,551.66,Arizona
1997-01-01,557.71,Arizona
1997-02-01,514.69,Arizona
1997-03-01,550.8,Arizona
1997-04-01,544.53,Arizona
1997-05-01,563.31,Arizona
1997-06-01,537.36,Arizona
1997-07-01,563.72,Arizona
1997-08-01,564.14,Arizona
1997-09-01,567.19,Arizona
1997-10-01,591.03,Arizona
1997-11-01,551.61,Arizona
1997-12-01,613.66,Arizona
1998-01-01,577.04,Arizona
1998-02-01,508.2,Arizona
1998-03-01,533.06,Arizona
1998-04-01,517.76,Arizona
1998-05-01,498.52,Arizona
1998-06-01,485.9,Arizona
1998-07-01,507.5,Arizona
1998-08-01,496.93,Arizona
1998-09-01,497.16,Arizona
1998-10-01,503.75,Arizona
1998-11-01,486.26,Arizona
1998-12-01,478.49,Arizona
1999-01-01,458.4,Arizona
1999-02-01,404.84,Arizona
1999-03-01,447.4,Arizona
1999-04-01,427.78,Arizona
1999-05-01,441.7,Arizona
1999-06-01,425.03,Arizona
1999-07-01,445.3,Arizona
1999-08-01,465.02,Arizona
1999-09-01,458.17,Arizona
1999-10-01,498.67,Arizona
1999-11-01,460.89,Arizona
1999-12-01,471.18,Arizona
2000-01-01,437.85,Arizona
2000-02-01,419.14,Arizona
2000-03-01,468.57,Arizona
2000-04-01,429.21,Arizona
2000-05-01,445.8,Arizona
2000-06-01,425.26,Arizona
2000-07-01,462.12,Arizona
2000-08-01,470.03,Arizona
2000-09-01,443.93,Arizona
2000-10-01,464.89,Arizona
2000-11-01,443.87,Arizona
2000-12-01,451.72,Arizona
2001-01-01,440.4,Arizona
2001-02-01,409.24,Arizona
2001-03-01,463.54,Arizona
2001-04-01,453.83,Arizona
2001-05-01,468.7,Arizona
2001-06-01,449.94,Arizona
2001-07-01,477.55,Arizona
2001-08-01,463.6,Arizona
2001-09-01,446.02,Arizona
2001-10-01,507.27,Arizona
2001-11-01,480.14,Arizona
2001-12-01,515.16,Arizona
2002-01-01,569.68,Arizona
2002-02-01,466.72,Arizona
2002-03-01,478.54,Arizona
2002-04-01,467.23,Arizona
2002-05-01,481.46,Arizona
2002-06-01,456.55,Arizona
2002-07-01,485.47,Arizona
2002-08-01,492.07,Arizona
2002-09-01,486.26,Arizona
2002-10-01,521.58,Arizona
2002-11-01,478.06,Arizona
2002-12-01,494.51,Arizona
2003-01-01,482.2,Arizona
2003-02-01,429.22,Arizona
2003-03-01,479.03,Arizona
2003-04-01,467.28,Arizona
2003-05-01,461.82,Arizona
2003-06-01,446.22,Arizona
2003-07-01,473.55,Arizona
2003-08-01,468.3,Arizona
2003-09-01,485.46,Arizona
2003-10-01,518.26,Arizona
2003-11-01,476.37,Arizona
2003-12-01,490.03,Arizona
2004-01-01,496.49,Arizona
2004-02-01,427.88,Arizona
2004-03-01,475.01,Arizona
2004-04-01,441.41,Arizona
2004-05-01,449.75,Arizona
2004-06-01,441.69,Arizona
2004-07-01,438.81,Arizona
2004-08-01,444.24,Arizona
2004-09-01,428.37,Arizona
2004-10-01,446.14,Arizona
2004-11-01,436.32,Arizona
2004-12-01,451.15,Arizona
2005-01-01,442.62,Arizona
2005-02-01,409.56,Arizona
2005-03-01,438.71,Arizona
2005-04-01,411.48,Arizona
2005-05-01,424.0,Arizona
2005-06-01,413.74,Arizona
2005-07-01,425.94,Arizona
2005-08-01,421.54,Arizona
2005-09-01,414.0,Arizona
2005-10-01,441.28,Arizona
2005-11-01,413.78,Arizona
2005-12-01,434.14,Arizona
2006-01-01,396.9,Arizona
2006-02-01,341.58,Arizona
2006-03-01,379.59,Arizona
2006-04-01,353.92,Arizona
2006-05-01,376.49,Arizona
2006-06-01,357.9,Arizona
2006-07-01,369.15,Arizona
2006-08-01,374.28,Arizona
2006-09-01,374.16,Arizona
2006-10-01,399.0,Arizona
2006-11-01,388.18,Arizona
2006-12-01,389.9,Arizona
2007-01-01,386.41,Arizona
2007-02-01,341.01,Arizona
2007-03-01,361.29,Arizona
2007-04-01,355.06,Arizona
2007-05-01,373.66,Arizona
2007-06-01,347.73,Arizona
2007-07-01,357.03,Arizona
2007-08-01,348.54,Arizona
2007-09-01,333.23,Arizona
2007-10-01,365.16,Arizona
2007-11-01,338.81,Arizona
2007-12-01,352.41,Arizona
2008-01-01,335.14,Arizona
2008-02-01,305.57,Arizona
2008-03-01,334.65,Arizona
2008-04-01,333.17,Arizona
2008-05-01,325.77,Arizona
2008-06-01,318.92,Arizona
2008-07-01,319.48,Arizona
2008-08-01,323.63,Arizona
2008-09-01,328.03,Arizona
2008-10-01,330.96,Arizona
2008-11-01,301.2,Arizona
2008-12-01,311.7,Arizona
2009-01-01,304.24,Arizona
2009-02-01,255.28,Arizona
2009-03-01,284.8,Arizona
2009-04-01,269.83,Arizona
2009-05-01,280.47,Arizona
2009-06-01,284.09,Arizona
2009-07-01,284.53,Arizona
2009-08-01,283.62,Arizona
2009-09-01,282.76,Arizona
2009-10-01,286.24,Arizona
2009-11-01,266.37,Arizona
2009-12-01,272.48,Arizona
2010-01-01,273.73,Arizona
2010-02-01,237.99,Arizona
2010-03-01,277.89,Arizona
2010-04-01,268.8,Arizona
2010-05-01,277.11,Arizona
2010-06-01,271.86,Arizona
2010-07-01,278.01,Arizona
2010-08-01,279.31,Arizona
2010-09-01,273.57,Arizona
2010-10-01,292.95,Arizona
2010-11-01,281.5,Arizona
2010-12-01,290.23,Arizona
2011-01-01,287.6,Arizona
2011-02-01,237.16,Arizona
2011-03-01,271.55,Arizona
2011-04-01,258.82,Arizona
2011-05-01,268.03,Arizona
2011-06-01,279.05,Arizona
2011-07-01,281.08,Arizona
2011-08-01,288.21,Arizona
2011-09-01,289.17,Arizona
2011-10-01,299.13,Arizona
2011-11-01,276.35,Arizona
2011-12-01,288.42,Arizona
2012-01-01,275.95,Arizona
2012-02-01,235.06,Arizona
2012-03-01,251.77,Arizona
2012-04-01,251.0,Arizona
2012-05-01,272.55,Arizona
2012-06-01,260.43,Arizona
2012-07-01,271.83,Arizona
2012-08-01,276.19,Arizona
2012-09-01,259.65,Arizona
2012-10-01,280.59,Arizona
2012-11-01,263.32,Arizona
2012-12-01,261.83,Arizona
2013-01-01,304.45,Arizona
2013-02-01,261.05,Arizona
2013-03-01,280.28,Arizona
2013-04-01,282.45,Arizona
2013-05-01,284.2,Arizona
2013-06-01,279.62,Arizona
2013-07-01,288.27,Arizona
2013-08-01,289.05,Arizona
2013-09-01,286.46,Arizona
2013-10-01,298.64,Arizona
2013-11-01,275.86,Arizona
2013-12-01,288.64,Arizona
2014-01-01,294.14,Arizona
2014-02-01,241.3,Arizona
2014-03-01,254.45,Arizona
2014-04-01,254.62,Arizona
2014-05-01,261.47,Arizona
2014-06-01,262.31,Arizona
2014-07-01,275.19,Arizona
2014-08-01,273.71,Arizona
2014-09-01,269.51,Arizona
2014-10-01,284.67,Arizona
2014-11-01,260.0,Arizona
2014-12-01,280.54,Arizona
2015-01-01,272.58,Arizona
2015-02-01,229.17,Arizona
2015-03-01,242.21,Arizona
2015-04-01,244.62,Arizona
2015-05-01,253.03,Arizona
2015-06-01,245.53,Arizona
2015-07-01,255.88,Arizona
2015-08-01,250.2,Arizona
2015-09-01,260.33,Arizona
2015-10-01,262.45,Arizona
2015-11-01,257.92,Arizona
2015-12-01,276.16,Arizona
2016-01-01,273.29,Arizona
2016-02-01,231.91,Arizona
2016-03-01,243.38,Arizona
2016-04-01,243.04,Arizona
2016-05-01,253.28,Arizona
2016-06-01,243.08,Arizona
2016-07-01,242.92,Arizona
2016-08-01,266.14,Arizona
2016-09-01,247.45,Arizona
2016-10-01,255.29,Arizona
2016-11-01,242.64,Arizona
2016-12-01,262.85,Arizona
2017-01-01,254.62,Arizona
2017-02-01,223.22,Arizona
2017-03-01,242.69,Arizona
2017-04-01,232.9,Arizona
2017-05-01,244.21,Arizona
2017-06-01,242.38,Arizona
2017-07-01,254.3,Arizona
2017-08-01,250.84,Arizona
2017-09-01,241.85,Arizona
2017-10-01,259.7,Arizona
2017-11-01,243.55,Arizona
2017-12-01,259.54,Arizona
2018-01-01,251.3,Arizona
2018-02-01,210.64,Arizona
2018-03-01,220.5,Arizona
2018-04-01,222.95,Arizona
2018-05-01,233.78,Arizona
2018-06-01,221.25,Arizona
2018-07-01,227.75,Arizona
2018-08-01,226.96,Arizona
2018-09-01,217.55,Arizona
2018-10-01,232.03,Arizona
2018-11-01,217.76,Arizona
2018-12-01,221.14,Arizona
2019-01-01,217.39,Arizona
2019-02-01,189.58,Arizona
2019-03-01,204.26,Arizona
2019-04-01,205.75,Arizona
2019-05-01,209.84,Arizona
2019-06-01,204.29,Arizona
2019-07-01,203.14,Arizona
2019-08-01,198.51,Arizona
2019-09-01,197.71,Arizona
2019-10-01,210.57,Arizona
2019-11-01,195.17,Arizona
2019-12-01,211.94,Arizona
2020-01-01,210.15,Arizona
2020-02-01,200.78,Arizona
2020-03-01,201.41,Arizona
2020-04-01,185.57,Arizona
2020-05-01,184.66,Arizona
2020-06-01,159.33,Arizona
2020-07-01,158.13,Arizona
2020-08-01,168.23,Arizona
2020-09-01,173.65,Arizona
2020-10-01,199.09,Arizona
2020-11-01,198.79,Arizona
2020-12-01,213.48,Arizona
2021-01-01,137.25,Arizona
2021-02-01,137.31,Arizona
2021-03-01,135.79,Arizona
2021-04-01,128.17,Arizona
2021-05-01,139.27,Arizona
2021-06-01,128.79,Arizona
2021-07-01,136.47,Arizona
2021-08-01,137.34,Arizona
2021-09-01,142.18,Arizona
2021-10-01,143.14,Arizona
2021-11-01,137.17,Arizona
2021-12-01,148.92,Arizona
2022-01-01,193.46,Arizona
2022-02-01,163.16,Arizona
2022-03-01,178.01,Arizona
2022-04-01,167.08,Arizona
2022-05-01,185.97,Arizona
2022-06-01,173.18,Arizona
2022-07-01,170.96,Arizona
2022-08-01,174.78,Arizona
2022-09-01,166.21,Arizona
2022-10-01,174.24,Arizona
2022-11-01,160.71,Arizona
2022-12-01,171.78,Arizona
2023-01-01,155.92,Arizona
2023-02-01,134.87,Arizona
2023-03-01,143.42,Arizona
2023-04-01,150.59,Arizona
2023-05-01,144.21,Arizona
2023-06-01,141.7,Arizona
2023-07-01,150.61,Arizona
2023-08-01,154.34,Arizona
2023-09-01,149.42,Arizona
2023-10-01,157.05,Arizona
2023-11-01,149.48,Arizona
2023-12-01,149.61,Arizona
2024-01-01,,Arizona
2024-02-01,,Arizona
2024-03-01,,Arizona
2024-04-01,,Arizona
2024-05-01,,Arizona
2024-06-01,,Arizona
2024-07-01,,Arizona
2024-08-01,,Arizona
2024-09-01,,Arizona
2024-10-01,,Arizona
1985-01-01,236.39,Arkansas
1985-02-01,223.1,Arkansas
1985-03-01,267.74,Arkansas
1985-04-01,257.61,Arkansas
1985-05-01,256.89,Arkansas
1985-06-01,268.25,Arkansas
1985-07-01,310.41,Arkansas
1985-08-01,306.33,Arkansas
1985-09-01,287.27,Arkansas
1985-10-01,289.57,Arkansas
1985-11-01,283.3,Arkansas
1985-12-01,286.42,Arkansas
1986-01-01,282.16,Arkansas
1986-02-01,253.03,Arkansas
1986-03-01,293.06,Arkansas
1986-04-01,281.21,Arkansas
1986-05-01,279.78,Arkansas
1986-06-01,309.68,Arkansas
1986-07-01,330.12,Arkansas
1986-08-01,342.7,Arkansas
1986-09-01,312.75,Arkansas
1986-10-01,298.4,Arkansas
1986-11-01,282.72,Arkansas
1986-12-01,316.85,Arkansas
1987-01-01,293.24,Arkansas
1987-02-01,285.94,Arkansas
1987-03-01,326.65,Arkansas
1987-04-01,304.28,Arkansas
1987-05-01,315.64,Arkansas
1987-06-01,326.79,Arkansas
1987-07-01,356.77,Arkansas
1987-08-01,363.79,Arkansas
1987-09-01,317.01,Arkansas
1987-10-01,323.48,Arkansas
1987-11-01,309.01,Arkansas
1987-12-01,333.93,Arkansas
1988-01-01,283.36,Arkansas
1988-02-01,287.57,Arkansas
1988-03-01,291.66,Arkansas
1988-04-01,292.33,Arkansas
1988-05-01,302.46,Arkansas
1988-06-01,311.72,Arkansas
1988-07-01,355.55,Arkansas
1988-08-01,380.82,Arkansas
1988-09-01,329.13,Arkansas
1988-10-01,327.37,Arkansas
1988-11-01,324.06,Arkansas
1988-12-01,356.1,Arkansas
1989-01-01,354.05,Arkansas
1989-02-01,302.96,Arkansas
1989-03-01,326.56,Arkansas
1989-04-01,321.15,Arkansas
1989-05-01,340.88,Arkansas
1989-06-01,342.38,Arkansas
1989-07-01,378.52,Arkansas
1989-08-01,392.84,Arkansas
1989-09-01,347.3,Arkansas
1989-10-01,353.31,Arkansas
1989-11-01,328.02,Arkansas
1989-12-01,331.0,Arkansas
1990-01-01,368.38,Arkansas
1990-02-01,321.22,Arkansas
1990-03-01,336.9,Arkansas
1990-04-01,325.31,Arkansas
1990-05-01,357.83,Arkansas
1990-06-01,350.62,Arkansas
1990-07-01,402.86,Arkansas
1990-08-01,409.38,Arkansas
1990-09-01,374.54,Arkansas
1990-10-01,380.43,Arkansas
1990-11-01,362.93,Arkansas
1990-12-01,370.96,Arkansas
1991-01-01,370.42,Arkansas
1991-02-01,327.39,Arkansas
1991-03-01,368.57,Arkansas
1991-04-01,368.41,Arkansas
1991-05-01,398.97,Arkansas
1991-06-01,404.2,Arkansas
1991-07-01,449.29,Arkansas
1991-08-01,438.58,Arkansas
1991-09-01,392.49,Arkansas
1991-10-01,366.84,Arkansas
1991-11-01,348.13,Arkansas
1991-12-01,378.53,Arkansas
1992-01-01,358.01,Arkansas
1992-02-01,322.65,Arkansas
1992-03-01,348.48,Arkansas
1992-04-01,323.7,Arkansas
1992-05-01,340.88,Arkansas
1992-06-01,356.76,Arkansas
1992-07-01,377.95,Arkansas
1992-08-01,407.29,Arkansas
1992-09-01,347.9,Arkansas
1992-10-01,345.14,Arkansas
1992-11-01,332.73,Arkansas
1992-12-01,350.41,Arkansas
1993-01-01,321.92,Arkansas
1993-02-01,276.55,Arkansas
1993-03-01,337.23,Arkansas
1993-04-01,329.95,Arkansas
1993-05-01,353.54,Arkansas
1993-06-01,374.9,Arkansas
1993-07-01,411.23,Arkansas
1993-08-01,412.81,Arkansas
1993-09-01,368.96,Arkansas
1993-10-01,360.8,Arkansas
1993-11-01,326.31,Arkansas
1993-12-01,363.61,Arkansas
1994-01-01,314.55,Arkansas
1994-02-01,296.98,Arkansas
1994-03-01,336.44,Arkansas
1994-04-01,337.63,Arkansas
1994-05-01,350.74,Arkansas
1994-06-01,368.59,Arkansas
1994-07-01,413.74,Arkansas
1994-08-01,408.46,Arkansas
1994-09-01,365.16,Arkansas
1994-10-01,353.72,Arkansas
1994-11-01,328.19,Arkansas
1994-12-01,355.32,Arkansas
1995-01-01,329.3,Arkansas
1995-02-01,285.12,Arkansas
1995-03-01,321.11,Arkansas
1995-04-01,315.14,Arkansas
1995-05-01,357.3,Arkansas
1995-06-01,355.92,Arkansas
1995-07-01,393.81,Arkansas
1995-08-01,384.37,Arkansas
1995-09-01,354.78,Arkansas
1995-10-01,368.23,Arkansas
1995-11-01,353.3,Arkansas
1995-12-01,343.98,Arkansas
1996-01-01,332.91,Arkansas
1996-02-01,300.48,Arkansas
1996-03-01,315.42,Arkansas
1996-04-01,317.41,Arkansas
1996-05-01,342.77,Arkansas
1996-06-01,365.65,Arkansas
1996-07-01,397.58,Arkansas
1996-08-01,400.33,Arkansas
1996-09-01,360.97,Arkansas
1996-10-01,370.1,Arkansas
1996-11-01,345.69,Arkansas
1996-12-01,366.99,Arkansas
1997-01-01,350.27,Arkansas
1997-02-01,288.89,Arkansas
1997-03-01,329.29,Arkansas
1997-04-01,323.99,Arkansas
1997-05-01,351.26,Arkansas
1997-06-01,370.14,Arkansas
1997-07-01,398.88,Arkansas
1997-08-01,386.28,Arkansas
1997-09-01,374.94,Arkansas
1997-10-01,363.51,Arkansas
1997-11-01,338.75,Arkansas
1997-12-01,347.77,Arkansas
1998-01-01,328.8,Arkansas
1998-02-01,282.3,Arkansas
1998-03-01,297.78,Arkansas
1998-04-01,305.4,Arkansas
1998-05-01,334.17,Arkansas
1998-06-01,330.77,Arkansas
1998-07-01,349.23,Arkansas
1998-08-01,336.42,Arkansas
1998-09-01,325.98,Arkansas
1998-10-01,319.32,Arkansas
1998-11-01,300.7,Arkansas
1998-12-01,303.63,Arkansas
1999-01-01,289.91,Arkansas
1999-02-01,242.99,Arkansas
1999-03-01,267.37,Arkansas
1999-04-01,285.88,Arkansas
1999-05-01,299.12,Arkansas
1999-06-01,323.04,Arkansas
1999-07-01,353.8,Arkansas
1999-08-01,350.9,Arkansas
1999-09-01,324.55,Arkansas
1999-10-01,310.13,Arkansas
1999-11-01,292.47,Arkansas
1999-12-01,296.45,Arkansas
2000-01-01,262.04,Arkansas
2000-02-01,265.06,Arkansas
2000-03-01,286.4,Arkansas
2000-04-01,288.55,Arkansas
2000-05-01,321.98,Arkansas
2000-06-01,317.46,Arkansas
2000-07-01,355.99,Arkansas
2000-08-01,363.33,Arkansas
2000-09-01,331.53,Arkansas
2000-10-01,336.28,Arkansas
2000-11-01,304.7,Arkansas
2000-12-01,282.03,Arkansas
2001-01-01,296.61,Arkansas
2001-02-01,251.62,Arkansas
2001-03-01,282.49,Arkansas
2001-04-01,302.02,Arkansas
2001-05-01,318.56,Arkansas
2001-06-01,317.21,Arkansas
2001-07-01,335.78,Arkansas
2001-08-01,328.84,Arkansas
2001-09-01,296.5,Arkansas
2001-10-01,304.1,Arkansas
2001-11-01,290.26,Arkansas
2001-12-01,282.13,Arkansas
2002-01-01,286.48,Arkansas
2002-02-01,234.53,Arkansas
2002-03-01,283.52,Arkansas
2002-04-01,302.27,Arkansas
2002-05-01,319.95,Arkansas
2002-06-01,313.96,Arkansas
2002-07-01,354.45,Arkansas
2002-08-01,327.37,Arkansas
2002-09-01,316.88,Arkansas
2002-10-01,324.3,Arkansas
2002-11-01,312.4,Arkansas
2002-12-01,324.37,Arkansas
2003-01-01,305.53,Arkansas
2003-02-01,239.96,Arkansas
2003-03-01,312.55,Arkansas
2003-04-01,317.72,Arkansas
2003-05-01,354.73,Arkansas
2003-06-01,343.72,Arkansas
2003-07-01,363.59,Arkansas
2003-08-01,363.91,Arkansas
2003-09-01,344.81,Arkansas
2003-10-01,352.14,Arkansas
2003-11-01,327.54,Arkansas
2003-12-01,346.52,Arkansas
2004-01-01,326.04,Arkansas
2004-02-01,266.19,Arkansas
2004-03-01,322.49,Arkansas
2004-04-01,328.63,Arkansas
2004-05-01,324.03,Arkansas
2004-06-01,342.9,Arkansas
2004-07-01,379.77,Arkansas
2004-08-01,374.57,Arkansas
2004-09-01,363.68,Arkansas
2004-10-01,374.96,Arkansas
2004-11-01,342.39,Arkansas
2004-12-01,342.73,Arkansas
2005-01-01,315.23,Arkansas
2005-02-01,260.37,Arkansas
2005-03-01,333.5,Arkansas
2005-04-01,339.83,Arkansas
2005-05-01,355.1,Arkansas
2005-06-01,381.13,Arkansas
2005-07-01,394.81,Arkansas
2005-08-01,393.74,Arkansas
2005-09-01,365.53,Arkansas
2005-10-01,377.91,Arkansas
2005-11-01,337.34,Arkansas
2005-12-01,355.43,Arkansas
2006-01-01,332.64,Arkansas
2006-02-01,252.51,Arkansas
2006-03-01,314.94,Arkansas
2006-04-01,331.84,Arkansas
2006-05-01,352.16,Arkansas
2006-06-01,357.67,Arkansas
2006-07-01,379.68,Arkansas
2006-08-01,367.82,Arkansas
2006-09-01,339.4,Arkansas
2006-10-01,347.96,Arkansas
2006-11-01,331.84,Arkansas
2006-12-01,336.8,Arkansas
2007-01-01,302.39,Arkansas
2007-02-01,260.58,Arkansas
2007-03-01,315.06,Arkansas
2007-04-01,328.48,Arkansas
2007-05-01,355.75,Arkansas
2007-06-01,360.99,Arkansas
2007-07-01,380.81,Arkansas
2007-08-01,370.36,Arkansas
2007-09-01,338.53,Arkansas
2007-10-01,332.9,Arkansas
2007-11-01,321.2,Arkansas
2007-12-01,324.7,Arkansas
2008-01-01,295.65,Arkansas
2008-02-01,253.85,Arkansas
2008-03-01,294.44,Arkansas
2008-04-01,317.23,Arkansas
2008-05-01,326.52,Arkansas
2008-06-01,344.07,Arkansas
2008-07-01,370.03,Arkansas
2008-08-01,364.83,Arkansas
2008-09-01,359.07,Arkansas
2008-10-01,363.52,Arkansas
2008-11-01,296.82,Arkansas
2008-12-01,305.68,Arkansas
2009-01-01,294.4,Arkansas
2009-02-01,241.89,Arkansas
2009-03-01,294.81,Arkansas
2009-04-01,322.37,Arkansas
2009-05-01,337.39,Arkansas
2009-06-01,348.35,Arkansas
2009-07-01,370.87,Arkansas
2009-08-01,363.4,Arkansas
