Unnamed: 0,date,crime_rate,state,crime_rate_filled
22278,2009-03-01,172.98,Vermont,172.98
22279,2009-04-01,199.2,Vermont,199.2
22279,2009-04-01,199.2,Vermont,199.2
22280,2009-05-01,217.93,Vermont,217.93
22280,2009-05-01,217.93,Vermont,217.93
22281,2009-06-01,223.91,Vermont,223.91
22281,2009-06-01,223.91,Vermont,223.91
22282,2009-07-01,224.88,Vermont,224.88
22282,2009-07-01,224.88,Vermont,224.88
22283,2009-08-01,230.87,Vermont,230.87
22283,2009-08-01,230.87,Vermont,230.87
22284,2009-09-01,235.56,Vermont,235.56
22284,2009-09-01,235.56,Vermont,235.56
22285,2009-10-01,226.78,Vermont,226.78
22285,2009-10-01,226.78,Vermont,226.78
22286,2009-11-01,206.13,Vermont,206.13
22286,2009-11-01,206.13,Vermont,206.13
22287,2009-12-01,182.16,Vermont,182.16
22287,2009-12-01,182.16,Vermont,182.16
22288,2010-01-01,186.18,Vermont,186.18
22288,2010-01-01,186.18,Vermont,186.18
22289,2010-02-01,155.04,Vermont,155.04
22289,2010-02-01,155.04,Vermont,155.04
22290,2010-03-01,185.32,Vermont,185.32
22290,2010-03-01,185.32,Vermont,185.32
22291,2010-04-01,193.96,Vermont,193.96
22291,2010-04-01,193.96,Vermont,193.96
22292,2010-05-01,224.78,Vermont,224.78
22292,2010-05-01,224.78,Vermont,224.78
22293,2010-06-01,202.66,Vermont,202.66
22293,2010-06-01,202.66,Vermont,202.66
22294,2010-07-01,226.78,Vermont,226.78
22294,2010-07-01,226.78,Vermont,226.78
22295,2010-08-01,189.02,Vermont,189.02
22295,2010-08-01,189.02,Vermont,189.02
22296,2010-09-01,170.38,Vermont,170.38
22296,2010-09-01,170.38,Vermont,170.38
22297,2010-10-01,205.27,Vermont,205.27
22297,2010-10-01,205.27,Vermont,205.27
22298,2010-11-01,179.35,Vermont,179.35
22298,2010-11-01,179.35,Vermont,179.35
22299,2010-12-01,163.21,Vermont,163.21
22299,2010-12-01,163.21,Vermont,163.21
22300,2011-01-01,167.14,Vermont,167.14
22300,2011-01-01,167.14,Vermont,167.14
22301,2011-02-01,122.25,Vermont,122.25
22301,2011-02-01,122.25,Vermont,122.25
22302,2011-03-01,160.91,Vermont,160.91
22302,2011-03-01,160.91,Vermont,160.91
22303,2011-04-01,183.78,Vermont,183.78
22303,2011-04-01,183.78,Vermont,183.78
22304,2011-05-01,188.56,Vermont,188.56
22304,2011-05-01,188.56,Vermont,188.56
22305,2011-06-01,230.02,Vermont,230.02
22305,2011-06-01,230.02,Vermont,230.02
22306,2011-07-01,262.56,Vermont,262.56
22306,2011-07-01,262.56,Vermont,262.56
22307,2011-08-01,276.56,Vermont,276.56
22307,2011-08-01,276.56,Vermont,276.56
22308,2011-09-01,232.75,Vermont,232.75
22308,2011-09-01,232.75,Vermont,232.75
22309,2011-10-01,228.14,Vermont,228.14
22309,2011-10-01,228.14,Vermont,228.14
22310,2011-11-01,183.19,Vermont,183.19
22310,2011-11-01,183.19,Vermont,183.19
22311,2011-12-01,191.59,Vermont,191.59
22311,2011-12-01,191.59,Vermont,191.59
22312,2012-01-01,184.28,Vermont,184.28
22312,2012-01-01,184.28,Vermont,184.28
22313,2012-02-01,160.04,Vermont,160.04
22313,2012-02-01,160.04,Vermont,160.04
22314,2012-03-01,193.59,Vermont,193.59
22314,2012-03-01,193.59,Vermont,193.59
22315,2012-04-01,197.6,Vermont,197.6
22315,2012-04-01,197.6,Vermont,197.6
22316,2012-05-01,228.25,Vermont,228.25
22316,2012-05-01,228.25,Vermont,228.25
22317,2012-06-01,237.73,Vermont,237.73
22317,2012-06-01,237.73,Vermont,237.73
22318,2012-07-01,235.16,Vermont,235.16
22318,2012-07-01,235.16,Vermont,235.16
22319,2012-08-01,253.62,Vermont,253.62
22319,2012-08-01,253.62,Vermont,253.62
22320,2012-09-01,230.18,Vermont,230.18
22320,2012-09-01,230.18,Vermont,230.18
22321,2012-10-01,211.89,Vermont,211.89
22321,2012-10-01,211.89,Vermont,211.89
22322,2012-11-01,195.09,Vermont,195.09
22322,2012-11-01,195.09,Vermont,195.09
22323,2012-12-01,179.95,Vermont,179.95
22323,2012-12-01,179.95,Vermont,179.95
22324,2013-01-01,182.41,Vermont,182.41
22324,2013-01-01,182.41,Vermont,182.41
22325,2013-02-01,152.85,Vermont,152.85
22325,2013-02-01,152.85,Vermont,152.85
22326,2013-03-01,169.65,Vermont,169.65
22326,2013-03-01,169.65,Vermont,169.65
22327,2013-04-01,170.5,Vermont,170.5
22327,2013-04-01,170.5,Vermont,170.5
22328,2013-05-01,175.19,Vermont,175.19
22328,2013-05-01,175.19,Vermont,175.19
22329,2013-06-01,172.16,Vermont,172.16
22329,2013-06-01,172.16,Vermont,172.16
22330,2013-07-01,217.03,Vermont,217.03
22330,2013-07-01,217.03,Vermont,217.03
22331,2013-08-01,224.55,Vermont,224.55
22331,2013-08-01,224.55,Vermont,224.55
22332,2013-09-01,206.9,Vermont,206.9
22332,2013-09-01,206.9,Vermont,206.9
22333,2013-10-01,198.68,Vermont,198.68
22333,2013-10-01,198.68,Vermont,198.68
22334,2013-11-01,149.18,Vermont,149.18
22334,2013-11-01,149.18,Vermont,149.18
22335,2013-12-01,139.15,Vermont,139.15
22335,2013-12-01,139.15,Vermont,139.15
22336,2014-01-01,126.5,Vermont,126.5
22336,2014-01-01,126.5,Vermont,126.5
22337,2014-02-01,114.37,Vermont,114.37
22337,2014-02-01,114.37,Vermont,114.37
22338,2014-03-01,120.0,Vermont,120.0
22338,2014-03-01,120.0,Vermont,120.0
22339,2014-04-01,111.81,Vermont,111.81
22339,2014-04-01,111.81,Vermont,111.81
22340,2014-05-01,109.33,Vermont,109.33
22340,2014-05-01,109.33,Vermont,109.33
22341,2014-06-01,121.56,Vermont,121.56
22341,2014-06-01,121.56,Vermont,121.56
22342,2014-07-01,158.71,Vermont,158.71
22342,2014-07-01,158.71,Vermont,158.71
22343,2014-08-01,163.86,Vermont,163.86
22343,2014-08-01,163.86,Vermont,163.86
22344,2014-09-01,148.27,Vermont,148.27
22344,2014-09-01,148.27,Vermont,148.27
22345,2014-10-01,153.82,Vermont,153.82
22345,2014-10-01,153.82,Vermont,153.82
22346,2014-11-01,131.94,Vermont,131.94
22346,2014-11-01,131.94,Vermont,131.94
22347,2014-12-01,77.88,Vermont,77.88
22347,2014-12-01,77.88,Vermont,77.88
22348,2015-01-01,101.11,Vermont,101.11
22348,2015-01-01,101.11,Vermont,101.11
22349,2015-02-01,79.39,Vermont,79.39
22349,2015-02-01,79.39,Vermont,79.39
22350,2015-03-01,87.21,Vermont,87.21
22350,2015-03-01,87.21,Vermont,87.21
22351,2015-04-01,95.04,Vermont,95.04
22351,2015-04-01,95.04,Vermont,95.04
22352,2015-05-01,105.93,Vermont,105.93
22352,2015-05-01,105.93,Vermont,105.93
22353,2015-06-01,122.77,Vermont,122.77
22353,2015-06-01,122.77,Vermont,122.77
22354,2015-07-01,152.39,Vermont,152.39
22354,2015-07-01,152.39,Vermont,152.39
22355,2015-08-01,159.65,Vermont,159.65
22355,2015-08-01,159.65,Vermont,159.65
22356,2015-09-01,149.24,Vermont,149.24
22356,2015-09-01,149.24,Vermont,149.24
22357,2015-10-01,140.47,Vermont,140.47
22357,2015-10-01,140.47,Vermont,140.47
22358,2015-11-01,150.59,Vermont,150.59
22358,2015-11-01,150.59,Vermont,150.59
22359,2015-12-01,131.62,Vermont,131.62
22359,2015-12-01,131.62,Vermont,131.62
22360,2016-01-01,105.22,Vermont,105.22
22360,2016-01-01,105.22,Vermont,105.22
22361,2016-02-01,104.58,Vermont,104.58
22361,2016-02-01,104.58,Vermont,104.58
22362,2016-03-01,121.68,Vermont,121.68
22362,2016-03-01,121.68,Vermont,121.68
22363,2016-04-01,132.89,Vermont,132.89
22363,2016-04-01,132.89,Vermont,132.89
22364,2016-05-01,115.44,Vermont,115.44
22364,2016-05-01,115.44,Vermont,115.44
22365,2016-06-01,142.45,Vermont,142.45
22365,2016-06-01,142.45,Vermont,142.45
22366,2016-07-01,171.19,Vermont,171.19
22366,2016-07-01,171.19,Vermont,171.19
22367,2016-08-01,173.32,Vermont,173.32
22367,2016-08-01,173.32,Vermont,173.32
22368,2016-09-01,151.06,Vermont,151.06
22368,2016-09-01,151.06,Vermont,151.06
22369,2016-10-01,145.84,Vermont,145.84
22369,2016-10-01,145.84,Vermont,145.84
22370,2016-11-01,97.92,Vermont,97.92
22370,2016-11-01,97.92,Vermont,97.92
22371,2016-12-01,56.15,Vermont,56.15
22371,2016-12-01,56.15,Vermont,56.15
22372,2017-01-01,102.37,Vermont,102.37
22372,2017-01-01,102.37,Vermont,102.37
22373,2017-02-01,98.82,Vermont,98.82
22373,2017-02-01,98.82,Vermont,98.82
22374,2017-03-01,101.46,Vermont,101.46
22374,2017-03-01,101.46,Vermont,101.46
22375,2017-04-01,113.18,Vermont,113.18
22375,2017-04-01,113.18,Vermont,113.18
22376,2017-05-01,141.58,Vermont,141.58
22376,2017-05-01,141.58,Vermont,141.58
22377,2017-06-01,132.53,Vermont,132.53
22377,2017-06-01,132.53,Vermont,132.53
22378,2017-07-01,143.99,Vermont,143.99
22378,2017-07-01,143.99,Vermont,143.99
22379,2017-08-01,148.96,Vermont,148.96
22379,2017-08-01,148.96,Vermont,148.96
22380,2017-09-01,148.39,Vermont,148.39
22380,2017-09-01,148.39,Vermont,148.39
22381,2017-10-01,148.18,Vermont,148.18
22381,2017-10-01,148.18,Vermont,148.18
22382,2017-11-01,127.68,Vermont,127.68
22382,2017-11-01,127.68,Vermont,127.68
22383,2017-12-01,111.6,Vermont,111.6
22383,2017-12-01,111.6,Vermont,111.6
22384,2018-01-01,88.78,Vermont,88.78
22384,2018-01-01,88.78,Vermont,88.78
22385,2018-02-01,82.23,Vermont,82.23
22385,2018-02-01,82.23,Vermont,82.23
22386,2018-03-01,91.33,Vermont,91.33
22386,2018-03-01,91.33,Vermont,91.33
22387,2018-04-01,87.66,Vermont,87.66
22387,2018-04-01,87.66,Vermont,87.66
22388,2018-05-01,104.84,Vermont,104.84
22388,2018-05-01,104.84,Vermont,104.84
22389,2018-06-01,114.64,Vermont,114.64
22389,2018-06-01,114.64,Vermont,114.64
22390,2018-07-01,121.83,Vermont,121.83
22390,2018-07-01,121.83,Vermont,121.83
22391,2018-08-01,132.05,Vermont,132.05
22391,2018-08-01,132.05,Vermont,132.05
22392,2018-09-01,138.12,Vermont,138.12
22392,2018-09-01,138.12,Vermont,138.12
22393,2018-10-01,131.89,Vermont,131.89
22393,2018-10-01,131.89,Vermont,131.89
22394,2018-11-01,111.77,Vermont,111.77
22394,2018-11-01,111.77,Vermont,111.77
22395,2018-12-01,113.68,Vermont,113.68
22395,2018-12-01,113.68,Vermont,113.68
22396,2019-01-01,91.03,Vermont,91.03
22396,2019-01-01,91.03,Vermont,91.03
22397,2019-02-01,86.99,Vermont,86.99
22397,2019-02-01,86.99,Vermont,86.99
22398,2019-03-01,92.63,Vermont,92.63
22398,2019-03-01,92.63,Vermont,92.63
22399,2019-04-01,111.22,Vermont,111.22
22399,2019-04-01,111.22,Vermont,111.22
22400,2019-05-01,133.82,Vermont,133.82
22400,2019-05-01,133.82,Vermont,133.82
22401,2019-06-01,130.13,Vermont,130.13
22401,2019-06-01,130.13,Vermont,130.13
22402,2019-07-01,157.7,Vermont,157.7
22402,2019-07-01,157.7,Vermont,157.7
22403,2019-08-01,160.26,Vermont,160.26
22403,2019-08-01,160.26,Vermont,160.26
22404,2019-09-01,137.98,Vermont,137.98
22404,2019-09-01,137.98,Vermont,137.98
22405,2019-10-01,130.77,Vermont,130.77
22405,2019-10-01,130.77,Vermont,130.77
22406,2019-11-01,104.97,Vermont,104.97
22406,2019-11-01,104.97,Vermont,104.97
22407,2019-12-01,107.69,Vermont,107.69
22407,2019-12-01,107.69,Vermont,107.69
22408,2020-01-01,105.08,Vermont,105.08
22408,2020-01-01,105.08,Vermont,105.08
22409,2020-02-01,80.21,Vermont,80.21
22409,2020-02-01,80.21,Vermont,80.21
22410,2020-03-01,78.45,Vermont,78.45
22410,2020-03-01,78.45,Vermont,78.45
22411,2020-04-01,89.84,Vermont,89.84
22411,2020-04-01,89.84,Vermont,89.84
22412,2020-05-01,103.63,Vermont,103.63
22412,2020-05-01,103.63,Vermont,103.63
22413,2020-06-01,97.38,Vermont,97.38
22413,2020-06-01,97.38,Vermont,97.38
22414,2020-07-01,121.44,Vermont,121.44
22414,2020-07-01,121.44,Vermont,121.44
22415,2020-08-01,127.22,Vermont,127.22
22415,2020-08-01,127.22,Vermont,127.22
22416,2020-09-01,145.18,Vermont,145.18
22416,2020-09-01,145.18,Vermont,145.18
22417,2020-10-01,115.37,Vermont,115.37
22417,2020-10-01,115.37,Vermont,115.37
22418,2020-11-01,106.68,Vermont,106.68
22418,2020-11-01,106.68,Vermont,106.68
22419,2020-12-01,106.35,Vermont,106.35
22419,2020-12-01,106.35,Vermont,106.35
22420,2021-01-01,85.97,Vermont,85.97
22420,2021-01-01,85.97,Vermont,85.97
22421,2021-02-01,79.34,Vermont,79.34
22421,2021-02-01,79.34,Vermont,79.34
22422,2021-03-01,96.5,Vermont,96.5
22422,2021-03-01,96.5,Vermont,96.5
22423,2021-04-01,105.8,Vermont,105.8
22423,2021-04-01,105.8,Vermont,105.8
22424,2021-05-01,115.25,Vermont,115.25
22424,2021-05-01,115.25,Vermont,115.25
22425,2021-06-01,120.98,Vermont,120.98
22425,2021-06-01,120.98,Vermont,120.98
22426,2021-07-01,134.4,Vermont,134.4
22426,2021-07-01,134.4,Vermont,134.4
22427,2021-08-01,143.8,Vermont,143.8
22427,2021-08-01,143.8,Vermont,143.8
22428,2021-09-01,148.89,Vermont,148.89
22428,2021-09-01,148.89,Vermont,148.89
22429,2021-10-01,134.45,Vermont,134.45
22429,2021-10-01,134.45,Vermont,134.45
22430,2021-11-01,113.23,Vermont,113.23
22430,2021-11-01,113.23,Vermont,113.23
22431,2021-12-01,117.29,Vermont,117.29
22431,2021-12-01,117.29,Vermont,117.29
22432,2022-01-01,96.28,Vermont,96.28
22432,2022-01-01,96.28,Vermont,96.28
22433,2022-02-01,88.04,Vermont,88.04
22433,2022-02-01,88.04,Vermont,88.04
22434,2022-03-01,126.73,Vermont,126.73
22434,2022-03-01,126.73,Vermont,126.73
22435,2022-04-01,121.74,Vermont,121.74
22435,2022-04-01,121.74,Vermont,121.74
22436,2022-05-01,151.33,Vermont,151.33
22436,2022-05-01,151.33,Vermont,151.33
22437,2022-06-01,173.25,Vermont,173.25
22437,2022-06-01,173.25,Vermont,173.25
22438,2022-07-01,178.03,Vermont,178.03
22438,2022-07-01,178.03,Vermont,178.03
22439,2022-08-01,171.39,Vermont,171.39
22439,2022-08-01,171.39,Vermont,171.39
22440,2022-09-01,165.52,Vermont,165.52
22440,2022-09-01,165.52,Vermont,165.52
22441,2022-10-01,164.59,Vermont,164.59
22441,2022-10-01,164.59,Vermont,164.59
22442,2022-11-01,144.81,Vermont,144.81
22442,2022-11-01,144.81,Vermont,144.81
22443,2022-12-01,127.34,Vermont,127.34
22443,2022-12-01,127.34,Vermont,127.34
22444,2023-01-01,124.97,Vermont,124.97
22444,2023-01-01,124.97,Vermont,124.97
22445,2023-02-01,99.76,Vermont,99.76
22445,2023-02-01,99.76,Vermont,99.76
22446,2023-03-01,132.98,Vermont,132.98
22446,2023-03-01,132.98,Vermont,132.98
22447,2023-04-01,131.28,Vermont,131.28
22447,2023-04-01,131.28,Vermont,131.28
22448,2023-05-01,147.19,Vermont,147.19
22448,2023-05-01,147.19,Vermont,147.19
22449,2023-06-01,152.13,Vermont,152.13
22449,2023-06-01,152.13,Vermont,152.13
22450,2023-07-01,186.73,Vermont,186.73
22450,2023-07-01,186.73,Vermont,186.73
22451,2023-08-01,186.11,Vermont,186.11
22451,2023-08-01,186.11,Vermont,186.11
22452,2023-09-01,167.89,Vermont,167.89
22452,2023-09-01,167.89,Vermont,167.89
22453,2023-10-01,190.28,Vermont,190.28
22453,2023-10-01,190.28,Vermont,190.28
22454,2023-11-01,144.87,Vermont,144.87
22454,2023-11-01,144.87,Vermont,144.87
22455,2023-12-01,128.19,Vermont,128.19
22455,2023-12-01,128.19,Vermont,128.19
22466,1985-01-01,273.29,Virginia,273.29
22466,1985-01-01,273.29,Virginia,273.29
22467,1985-02-01,263.07,Virginia,263.07
22467,1985-02-01,263.07,Virginia,263.07
22468,1985-03-01,288.56,Virginia,288.56
22468,1985-03-01,288.56,Virginia,288.56
22469,1985-04-01,277.3,Virginia,277.3
22469,1985-04-01,277.3,Virginia,277.3
22470,1985-05-01,284.07,Virginia,284.07
22470,1985-05-01,284.07,Virginia,284.07
22471,1985-06-01,290.36,Virginia,290.36
22471,1985-06-01,290.36,Virginia,290.36
22472,1985-07-01,322.92,Virginia,322.92
22472,1985-07-01,322.92,Virginia,322.92
22473,1985-08-01,329.9,Virginia,329.9
22473,1985-08-01,329.9,Virginia,329.9
22474,1985-09-01,291.54,Virginia,291.54
22474,1985-09-01,291.54,Virginia,291.54
22475,1985-10-01,308.82,Virginia,308.82
22475,1985-10-01,308.82,Virginia,308.82
22476,1985-11-01,292.45,Virginia,292.45
22476,1985-11-01,292.45,Virginia,292.45
22477,1985-12-01,301.77,Virginia,301.77
22477,1985-12-01,301.77,Virginia,301.77
22478,1986-01-01,281.87,Virginia,281.87
22478,1986-01-01,281.87,Virginia,281.87
22479,1986-02-01,266.58,Virginia,266.58
22479,1986-02-01,266.58,Virginia,266.58
22480,1986-03-01,293.16,Virginia,293.16
22480,1986-03-01,293.16,Virginia,293.16
22481,1986-04-01,279.13,Virginia,279.13
22481,1986-04-01,279.13,Virginia,279.13
22482,1986-05-01,287.4,Virginia,287.4
22482,1986-05-01,287.4,Virginia,287.4
22483,1986-06-01,304.54,Virginia,304.54
22483,1986-06-01,304.54,Virginia,304.54
22484,1986-07-01,337.38,Virginia,337.38
22484,1986-07-01,337.38,Virginia,337.38
22485,1986-08-01,338.41,Virginia,338.41
22485,1986-08-01,338.41,Virginia,338.41
22486,1986-09-01,304.94,Virginia,304.94
22486,1986-09-01,304.94,Virginia,304.94
22487,1986-10-01,292.26,Virginia,292.26
22487,1986-10-01,292.26,Virginia,292.26
22488,1986-11-01,285.57,Virginia,285.57
22488,1986-11-01,285.57,Virginia,285.57
22489,1986-12-01,321.96,Virginia,321.96
22489,1986-12-01,321.96,Virginia,321.96
22490,1987-01-01,273.29,Virginia,273.29
22490,1987-01-01,273.29,Virginia,273.29
22491,1987-02-01,262.2,Virginia,262.2
22491,1987-02-01,262.2,Virginia,262.2
22492,1987-03-01,291.41,Virginia,291.41
22492,1987-03-01,291.41,Virginia,291.41
22493,1987-04-01,278.56,Virginia,278.56
22493,1987-04-01,278.56,Virginia,278.56
22494,1987-05-01,287.94,Virginia,287.94
22494,1987-05-01,287.94,Virginia,287.94
22495,1987-06-01,317.19,Virginia,317.19
22495,1987-06-01,317.19,Virginia,317.19
22496,1987-07-01,356.55,Virginia,356.55
22496,1987-07-01,356.55,Virginia,356.55
22497,1987-08-01,339.24,Virginia,339.24
22497,1987-08-01,339.24,Virginia,339.24
22498,1987-09-01,304.54,Virginia,304.54
22498,1987-09-01,304.54,Virginia,304.54
22499,1987-10-01,308.77,Virginia,308.77
22499,1987-10-01,308.77,Virginia,308.77
22500,1987-11-01,305.71,Virginia,305.71
22500,1987-11-01,305.71,Virginia,305.71
22501,1987-12-01,378.1,Virginia,378.1
22501,1987-12-01,378.1,Virginia,378.1
22502,1988-01-01,301.85,Virginia,301.85
22502,1988-01-01,301.85,Virginia,301.85
22503,1988-02-01,293.23,Virginia,293.23
22503,1988-02-01,293.23,Virginia,293.23
22504,1988-03-01,298.13,Virginia,298.13
22504,1988-03-01,298.13,Virginia,298.13
22505,1988-04-01,292.65,Virginia,292.65
22505,1988-04-01,292.65,Virginia,292.65
22506,1988-05-01,314.08,Virginia,314.08
22506,1988-05-01,314.08,Virginia,314.08
22507,1988-06-01,338.13,Virginia,338.13
22507,1988-06-01,338.13,Virginia,338.13
22508,1988-07-01,349.87,Virginia,349.87
22508,1988-07-01,349.87,Virginia,349.87
22509,1988-08-01,382.89,Virginia,382.89
22509,1988-08-01,382.89,Virginia,382.89
22510,1988-09-01,336.27,Virginia,336.27
22510,1988-09-01,336.27,Virginia,336.27
22511,1988-10-01,340.84,Virginia,340.84
22511,1988-10-01,340.84,Virginia,340.84
22512,1988-11-01,330.8,Virginia,330.8
22512,1988-11-01,330.8,Virginia,330.8
22513,1988-12-01,334.39,Virginia,334.39
22513,1988-12-01,334.39,Virginia,334.39
22514,1989-01-01,323.91,Virginia,323.91
22514,1989-01-01,323.91,Virginia,323.91
22515,1989-02-01,277.12,Virginia,277.12
22515,1989-02-01,277.12,Virginia,277.12
22516,1989-03-01,315.5,Virginia,315.5
22516,1989-03-01,315.5,Virginia,315.5
22517,1989-04-01,291.47,Virginia,291.47
22517,1989-04-01,291.47,Virginia,291.47
22518,1989-05-01,322.75,Virginia,322.75
22518,1989-05-01,322.75,Virginia,322.75
22519,1989-06-01,338.01,Virginia,338.01
22519,1989-06-01,338.01,Virginia,338.01
22520,1989-07-01,375.57,Virginia,375.57
22520,1989-07-01,375.57,Virginia,375.57
22521,1989-08-01,391.26,Virginia,391.26
22521,1989-08-01,391.26,Virginia,391.26
22522,1989-09-01,335.5,Virginia,335.5
22522,1989-09-01,335.5,Virginia,335.5
22523,1989-10-01,339.26,Virginia,339.26
22523,1989-10-01,339.26,Virginia,339.26
22524,1989-11-01,327.07,Virginia,327.07
22524,1989-11-01,327.07,Virginia,327.07
22525,1989-12-01,296.01,Virginia,296.01
22525,1989-12-01,296.01,Virginia,296.01
22526,1990-01-01,344.23,Virginia,344.23
22526,1990-01-01,344.23,Virginia,344.23
22527,1990-02-01,304.99,Virginia,304.99
22527,1990-02-01,304.99,Virginia,304.99
22528,1990-03-01,321.43,Virginia,321.43
22528,1990-03-01,321.43,Virginia,321.43
22529,1990-04-01,311.85,Virginia,311.85
22529,1990-04-01,311.85,Virginia,311.85
22530,1990-05-01,329.07,Virginia,329.07
22530,1990-05-01,329.07,Virginia,329.07
22531,1990-06-01,337.07,Virginia,337.07
22531,1990-06-01,337.07,Virginia,337.07
22532,1990-07-01,371.22,Virginia,371.22
22532,1990-07-01,371.22,Virginia,371.22
22533,1990-08-01,384.85,Virginia,384.85
22533,1990-08-01,384.85,Virginia,384.85
22534,1990-09-01,346.16,Virginia,346.16
22534,1990-09-01,346.16,Virginia,346.16
22535,1990-10-01,368.62,Virginia,368.62
22535,1990-10-01,368.62,Virginia,368.62
22536,1990-11-01,353.56,Virginia,353.56
22536,1990-11-01,353.56,Virginia,353.56
22537,1990-12-01,360.46,Virginia,360.46
22537,1990-12-01,360.46,Virginia,360.46
22538,1991-01-01,339.68,Virginia,339.68
22538,1991-01-01,339.68,Virginia,339.68
22539,1991-02-01,315.45,Virginia,315.45
22539,1991-02-01,315.45,Virginia,315.45
22540,1991-03-01,341.55,Virginia,341.55
22540,1991-03-01,341.55,Virginia,341.55
22541,1991-04-01,322.78,Virginia,322.78
22541,1991-04-01,322.78,Virginia,322.78
22542,1991-05-01,350.67,Virginia,350.67
22542,1991-05-01,350.67,Virginia,350.67
22543,1991-06-01,366.96,Virginia,366.96
22543,1991-06-01,366.96,Virginia,366.96
22544,1991-07-01,399.46,Virginia,399.46
22544,1991-07-01,399.46,Virginia,399.46
22545,1991-08-01,410.45,Virginia,410.45
22545,1991-08-01,410.45,Virginia,410.45
22546,1991-09-01,363.38,Virginia,363.38
22546,1991-09-01,363.38,Virginia,363.38
22547,1991-10-01,366.21,Virginia,366.21
22547,1991-10-01,366.21,Virginia,366.21
22548,1991-11-01,337.69,Virginia,337.69
22548,1991-11-01,337.69,Virginia,337.69
22549,1991-12-01,354.93,Virginia,354.93
22549,1991-12-01,354.93,Virginia,354.93
22550,1992-01-01,335.94,Virginia,335.94
22550,1992-01-01,335.94,Virginia,335.94
22551,1992-02-01,300.82,Virginia,300.82
22551,1992-02-01,300.82,Virginia,300.82
22552,1992-03-01,324.53,Virginia,324.53
22552,1992-03-01,324.53,Virginia,324.53
22553,1992-04-01,305.85,Virginia,305.85
22553,1992-04-01,305.85,Virginia,305.85
22554,1992-05-01,327.33,Virginia,327.33
22554,1992-05-01,327.33,Virginia,327.33
22555,1992-06-01,333.81,Virginia,333.81
22555,1992-06-01,333.81,Virginia,333.81
22556,1992-07-01,357.11,Virginia,357.11
22556,1992-07-01,357.11,Virginia,357.11
22557,1992-08-01,372.26,Virginia,372.26
22557,1992-08-01,372.26,Virginia,372.26
22558,1992-09-01,326.45,Virginia,326.45
22558,1992-09-01,326.45,Virginia,326.45
22559,1992-10-01,331.91,Virginia,331.91
22559,1992-10-01,331.91,Virginia,331.91
22560,1992-11-01,316.73,Virginia,316.73
22560,1992-11-01,316.73,Virginia,316.73
22561,1992-12-01,321.44,Virginia,321.44
22561,1992-12-01,321.44,Virginia,321.44
22562,1993-01-01,307.15,Virginia,307.15
22562,1993-01-01,307.15,Virginia,307.15
22563,1993-02-01,258.76,Virginia,258.76
22563,1993-02-01,258.76,Virginia,258.76
22564,1993-03-01,281.5,Virginia,281.5
22564,1993-03-01,281.5,Virginia,281.5
22565,1993-04-01,294.99,Virginia,294.99
22565,1993-04-01,294.99,Virginia,294.99
22566,1993-05-01,308.81,Virginia,308.81
22566,1993-05-01,308.81,Virginia,308.81
22567,1993-06-01,319.47,Virginia,319.47
22567,1993-06-01,319.47,Virginia,319.47
22568,1993-07-01,356.6,Virginia,356.6
22568,1993-07-01,356.6,Virginia,356.6
22569,1993-08-01,371.25,Virginia,371.25
22569,1993-08-01,371.25,Virginia,371.25
22570,1993-09-01,332.35,Virginia,332.35
22570,1993-09-01,332.35,Virginia,332.35
22571,1993-10-01,330.77,Virginia,330.77
22571,1993-10-01,330.77,Virginia,330.77
22572,1993-11-01,312.96,Virginia,312.96
22572,1993-11-01,312.96,Virginia,312.96
22573,1993-12-01,300.88,Virginia,300.88
22573,1993-12-01,300.88,Virginia,300.88
22574,1994-01-01,266.04,Virginia,266.04
22574,1994-01-01,266.04,Virginia,266.04
22575,1994-02-01,260.79,Virginia,260.79
22575,1994-02-01,260.79,Virginia,260.79
22576,1994-03-01,298.87,Virginia,298.87
22576,1994-03-01,298.87,Virginia,298.87
22577,1994-04-01,291.18,Virginia,291.18
22577,1994-04-01,291.18,Virginia,291.18
22578,1994-05-01,310.88,Virginia,310.88
22578,1994-05-01,310.88,Virginia,310.88
22579,1994-06-01,324.68,Virginia,324.68
22579,1994-06-01,324.68,Virginia,324.68
22580,1994-07-01,347.22,Virginia,347.22
22580,1994-07-01,347.22,Virginia,347.22
22581,1994-08-01,360.33,Virginia,360.33
22581,1994-08-01,360.33,Virginia,360.33
22582,1994-09-01,315.32,Virginia,315.32
22582,1994-09-01,315.32,Virginia,315.32
22583,1994-10-01,313.72,Virginia,313.72
22583,1994-10-01,313.72,Virginia,313.72
22584,1994-11-01,293.39,Virginia,293.39
22584,1994-11-01,293.39,Virginia,293.39
22585,1994-12-01,309.33,Virginia,309.33
22585,1994-12-01,309.33,Virginia,309.33
22586,1995-01-01,283.09,Virginia,283.09
22586,1995-01-01,283.09,Virginia,283.09
22587,1995-02-01,252.58,Virginia,252.58
22587,1995-02-01,252.58,Virginia,252.58
22588,1995-03-01,286.52,Virginia,286.52
22588,1995-03-01,286.52,Virginia,286.52
22589,1995-04-01,278.72,Virginia,278.72
22589,1995-04-01,278.72,Virginia,278.72
22590,1995-05-01,306.95,Virginia,306.95
22590,1995-05-01,306.95,Virginia,306.95
22591,1995-06-01,321.29,Virginia,321.29
22591,1995-06-01,321.29,Virginia,321.29
